VERSION;TYPE;PEERS;ROUTES;;TOTAL_ROUTES;TOTAL_PREFICES;RSS;SZ;VSZ;i;TIMEDIF;DATETIME
v2.0.8-191-g68d8716f;single;100;10000;;18563;6381;8604;1660755;6643020;6;1.326084068;2022-02-02@16:06:06
v2.0.8-191-g68d8716f;single;100;10000;;18563;6381;8448;1660651;6642604;6;1.317446011;2022-02-02@16:06:12
v2.0.8-191-g68d8716f;single;100;10000;;18563;6381;8692;1660633;6642532;6;1.324981939;2022-02-02@16:06:18
v2.0.8-191-g68d8716f;single;100;10000;;18563;6381;8772;1660640;6642560;6;1.327670396;2022-02-02@16:06:24
v2.0.8-191-g68d8716f;single;100;10000;;18563;6381;8656;1660740;6642960;6;1.326580292;2022-02-02@16:06:30
v2.0.8-191-g68d8716f;single;100;10000;;18563;6381;8428;1660814;6643256;6;1.328290321;2022-02-02@16:06:37
v2.0.8-191-g68d8716f;single;100;10000;;18563;6381;8640;1660730;6642920;6;1.371798523;2022-02-02@16:06:43
v2.0.8-191-g68d8716f;single;100;10000;;18563;6381;8268;1660651;6642604;6;1.346723512;2022-02-02@16:06:49
v2.0.8;mulimex;100;10000;;18563;6381;263604;67453;269812;33;7.360971443;2022-02-02@16:07:30
v2.0.8;mulimex;100;10000;;18563;6381;263644;67477;269908;32;7.126471040;2022-02-02@16:07:43
v2.0.8;mulimex;100;10000;;18563;6381;263672;67445;269780;32;7.133226814;2022-02-02@16:07:55
v2.0.8;mulimex;100;10000;;18563;6381;263864;67487;269948;32;7.129820274;2022-02-02@16:08:07
v2.0.8;mulimex;100;10000;;18563;6381;263784;67469;269876;32;7.137229997;2022-02-02@16:08:20
v2.0.8;mulimex;100;10000;;18563;6381;263800;67466;269864;32;7.131475864;2022-02-02@16:08:32
v2.0.8;mulimex;100;10000;;18563;6381;263676;67459;269836;32;7.140033002;2022-02-02@16:08:44
v2.0.8;mulimex;100;10000;;18563;6381;263876;67494;269976;32;7.130427897;2022-02-02@16:08:57
v2.0.8-169-ga840170e;mulimex;100;10000;;18563;6381;233552;1722181;6888724;14;3.105856824;2022-02-02@16:09:07
v2.0.8-169-ga840170e;mulimex;100;10000;;18563;6381;233348;1722054;6888216;14;3.116089618;2022-02-02@16:09:15
v2.0.8-169-ga840170e;mulimex;100;10000;;18563;6381;235832;1721816;6887264;15;3.342201413;2022-02-02@16:09:23
v2.0.8-169-ga840170e;mulimex;100;10000;;18563;6381;240788;1723125;6892500;15;3.342350219;2022-02-02@16:09:31
v2.0.8-169-ga840170e;mulimex;100;10000;;18563;6381;233900;1722376;6889504;15;3.326025335;2022-02-02@16:09:39
v2.0.8-169-ga840170e;mulimex;100;10000;;18563;6381;236284;1721842;6887368;15;3.333339990;2022-02-02@16:09:47
v2.0.8-169-ga840170e;mulimex;100;10000;;18563;6381;236012;1722360;6889440;15;3.331908827;2022-02-02@16:09:56
v2.0.8-169-ga840170e;mulimex;100;10000;;18563;6381;240876;1723169;6892676;15;3.344265549;2022-02-02@16:10:04
v2.0.8-191-g68d8716f;mulimex;100;10000;;18563;6381;246520;2150931;8603724;7;1.537485181;2022-02-02@16:10:12
v2.0.8-191-g68d8716f;mulimex;100;10000;;18563;6381;245612;2150396;8601584;7;1.546537888;2022-02-02@16:13:01
v2.0.8-191-g68d8716f;mulimex;100;10000;;18563;6381;252292;2151115;8604460;7;1.549455390;2022-02-02@16:13:08
v2.0.8-191-g68d8716f;mulimex;100;10000;;18563;6381;253068;2150720;8602880;7;1.553020422;2022-02-02@16:13:14
v2.0.8;multi;316;10000;;19553;6638;574756;145186;580744;111;24.875043586;2022-02-02@16:17:22
v2.0.8;multi;316;10000;;19553;6638;574568;145188;580752;112;25.087693186;2022-02-02@16:17:53
v2.0.8;multi;316;10000;;19553;6638;574244;145131;580524;112;25.105188009;2022-02-02@16:18:25
v2.0.8;multi;316;10000;;19553;6638;575156;145262;581048;114;25.544961576;2022-02-02@16:18:56
v2.0.8;multi;316;10000;;19553;6638;574580;145190;580760;110;24.675578843;2022-02-02@16:19:27
v2.0.8;multi;316;10000;;19553;6638;574568;145197;580788;112;25.101365269;2022-02-02@16:19:58
v2.0.8;multi;316;10000;;19553;6638;574640;145197;580788;113;25.350631563;2022-02-02@16:20:30
v2.0.8;multi;316;10000;;19553;6638;574380;145147;580588;112;25.080088411;2022-02-02@16:21:01
v2.0.8-169-ga840170e;multi;316;10000;;19553;6638;478256;2216462;8865848;40;8.950696582;2022-02-02@16:21:18
v2.0.8-169-ga840170e;multi;316;10000;;19553;6638;490244;2216051;8864204;39;8.711322077;2022-02-02@16:21:32
v2.0.8-169-ga840170e;multi;316;10000;;19553;6638;452280;2215663;8862652;39;8.748604814;2022-02-02@16:21:45
v2.0.8-169-ga840170e;multi;316;10000;;19553;6638;457900;2217142;8868568;42;9.379200652;2022-02-02@16:21:59
v2.0.8-169-ga840170e;multi;316;10000;;19553;6638;464208;2215304;8861216;39;8.724995102;2022-02-02@16:22:13
v2.0.8-169-ga840170e;multi;316;10000;;19553;6638;461028;2217779;8871116;39;8.706358909;2022-02-02@16:22:26
v2.0.8-169-ga840170e;multi;316;10000;;19553;6638;455448;2215474;8861896;39;8.707086972;2022-02-02@16:22:40
v2.0.8-169-ga840170e;multi;316;10000;;19553;6638;482764;2216948;8867792;40;8.939725863;2022-02-02@16:22:54
v2.0.8-191-g68d8716f;multi;316;10000;;19553;6638;514984;2222523;8890092;20;4.469350134;2022-02-02@16:23:05
v2.0.8-191-g68d8716f;multi;316;10000;;19553;6638;543880;2222489;8889956;19;4.287261037;2022-02-02@16:24:23
v2.0.8-191-g68d8716f;multi;316;10000;;19553;6638;512692;2223364;8893456;18;4.015889015;2022-02-02@16:28:21
v2.0.8;imex;316;10000;;19553;6638;281800;72001;288004;79;17.701601688;2022-02-02@16:31:56
v2.0.8;imex;316;10000;;19553;6638;281788;71952;287808;69;15.433384042;2022-02-02@16:32:17
v2.0.8;imex;316;10000;;19553;6638;281896;71997;287988;69;15.476263288;2022-02-02@16:32:37
v2.0.8;imex;316;10000;;19553;6638;281968;72057;288228;70;15.681520777;2022-02-02@16:32:58
v2.0.8;imex;316;10000;;19553;6638;281860;72033;288132;71;15.911707488;2022-02-02@16:33:19
v2.0.8;imex;316;10000;;19553;6638;281828;71989;287956;69;15.465026850;2022-02-02@16:33:40
v2.0.8;imex;316;10000;;19553;6638;282480;72195;288780;69;15.437115282;2022-02-02@16:34:00
v2.0.8;imex;316;10000;;19553;6638;281888;72015;288060;69;15.454763570;2022-02-02@16:34:21
v2.0.8-169-ga840170e;imex;316;10000;;19553;6638;285680;82499;329996;68;15.187697989;2022-02-02@16:34:43
v2.0.8-169-ga840170e;imex;316;10000;;19553;6638;285520;82385;329540;70;15.722410031;2022-02-02@16:35:04
v2.0.8-169-ga840170e;imex;316;10000;;19553;6638;286412;82717;330868;69;15.405166652;2022-02-02@16:35:24
v2.0.8-169-ga840170e;imex;316;10000;;19553;6638;287280;82930;331720;74;16.510624914;2022-02-02@16:35:45
v2.0.8-169-ga840170e;imex;316;10000;;19553;6638;286188;82611;330444;69;15.399281903;2022-02-02@16:36:06
v2.0.8-169-ga840170e;imex;316;10000;;19553;6638;289440;83413;333652;70;15.608280011;2022-02-02@16:36:26
v2.0.8-169-ga840170e;imex;316;10000;;19553;6638;285280;82429;329716;69;15.395506632;2022-02-02@16:36:46
v2.0.8-169-ga840170e;imex;316;10000;;19553;6638;286064;82601;330404;68;15.184299510;2022-02-02@16:37:06
v2.0.8-191-g68d8716f;imex;316;10000;;19553;6638;336312;2171313;8685252;12;2.718531734;2022-02-02@16:37:16
v2.0.8-191-g68d8716f;imex;316;10000;;19553;6638;331172;2170896;8683584;12;2.707448746;2022-02-02@16:37:23
v2.0.8-191-g68d8716f;imex;316;10000;;19553;6638;342396;2171497;8685988;12;2.748744844;2022-02-02@16:37:31
v2.0.8-191-g68d8716f;imex;316;10000;;19553;6638;342312;2171607;8686428;12;2.666350429;2022-02-02@16:37:39
v2.0.8-191-g68d8716f;imex;316;10000;;19553;6638;332528;2172268;8689072;11;2.457329679;2022-02-02@16:37:46
v2.0.8-191-g68d8716f;imex;316;10000;;19553;6638;341744;2171307;8685228;12;2.671678567;2022-02-02@16:37:53
v2.0.8-191-g68d8716f;imex;316;10000;;19553;6638;348944;2171900;8687600;14;3.124912393;2022-02-02@16:38:01
v2.0.8-191-g68d8716f;imex;316;10000;;19553;6638;339176;2171854;8687416;11;2.451779359;2022-02-02@16:38:09
v2.0.8;single;316;10000;;19553;6638;25136;7806;31224;65;14.606654244;2022-02-02@16:40:39
v2.0.8;single;316;10000;;19553;6638;26732;8174;32696;67;14.995790956;2022-02-02@16:40:58
v2.0.8;single;316;10000;;19553;6638;26364;8059;32236;66;14.771025973;2022-02-02@16:41:18
v2.0.8;single;316;10000;;19553;6638;26656;8121;32484;67;14.990756334;2022-02-02@16:41:38
v2.0.8;single;316;10000;;19553;6638;25968;7997;31988;68;15.266536629;2022-02-02@16:41:58
v2.0.8;single;316;10000;;19553;6638;25872;7979;31916;67;14.997916364;2022-02-02@16:42:18
v2.0.8;single;316;10000;;19553;6638;26240;8076;32304;68;15.201040536;2022-02-02@16:42:38
v2.0.8;single;316;10000;;19553;6638;25408;7829;31316;66;14.787224899;2022-02-02@16:42:57
v2.0.8-169-ga840170e;single;316;10000;;19553;6638;19628;6470;25880;57;12.741635618;2022-02-02@16:43:17
v2.0.8-169-ga840170e;single;316;10000;;19553;6638;19580;6474;25896;57;12.739297639;2022-02-02@16:43:34
v2.0.8-169-ga840170e;single;316;10000;;19553;6638;19876;6513;26052;57;12.770329737;2022-02-02@16:43:52
v2.0.8-169-ga840170e;single;316;10000;;19553;6638;19520;6480;25920;57;12.749687555;2022-02-02@16:44:09
v2.0.8-169-ga840170e;single;316;10000;;19553;6638;19656;6495;25980;56;12.524833233;2022-02-02@16:44:27
v2.0.8-169-ga840170e;single;316;10000;;19553;6638;19512;6475;25900;58;12.972431299;2022-02-02@16:44:44
v2.0.8-169-ga840170e;single;316;10000;;19553;6638;19564;6474;25896;57;12.743207087;2022-02-02@16:45:02
v2.0.8-169-ga840170e;single;316;10000;;19553;6638;19688;6475;25900;57;12.734766557;2022-02-02@16:45:19
v2.0.8-191-g68d8716f;single;316;10000;;19553;6638;18492;2093026;8372104;10;2.250806889;2022-02-02@16:45:29
v2.0.8-191-g68d8716f;single;316;10000;;19553;6638;26544;2093211;8372844;10;2.269035127;2022-02-02@16:45:36
v2.0.8-191-g68d8716f;single;316;10000;;19553;6638;46212;2093637;8374548;9;2.052613340;2022-02-02@16:45:43
v2.0.8-191-g68d8716f;single;316;10000;;19553;6638;31520;2093503;8374012;10;2.254200895;2022-02-02@16:45:50
v2.0.8-191-g68d8716f;single;316;10000;;19553;6638;19516;2093013;8372052;10;2.227538345;2022-02-02@16:45:57
v2.0.8-191-g68d8716f;single;316;10000;;19553;6638;28372;2093701;8374804;10;2.242273743;2022-02-02@16:46:04
v2.0.8-191-g68d8716f;single;316;10000;;19553;6638;33464;2093280;8373120;10;2.266793992;2022-02-02@16:46:11
v2.0.8-191-g68d8716f;single;316;10000;;19553;6638;29836;2093217;8372868;10;2.241835648;2022-02-02@16:46:18
v2.0.8;mulimex;316;10000;;19553;6638;827512;208387;833548;113;25.357901229;2022-02-02@16:49:01
v2.0.8;mulimex;316;10000;;19553;6638;827992;208492;833968;113;25.329241361;2022-02-02@16:49:33
v2.0.8;mulimex;316;10000;;19553;6638;827984;208471;833884;113;25.324911752;2022-02-02@16:50:05
v2.0.8;mulimex;316;10000;;19553;6638;827124;208325;833300;113;25.310128090;2022-02-02@16:50:38
v2.0.8;mulimex;316;10000;;19553;6638;827512;208424;833696;113;25.313349047;2022-02-02@16:51:10
v2.0.8;mulimex;316;10000;;19553;6638;827428;208358;833432;114;25.537513534;2022-02-02@16:51:42
v2.0.8;mulimex;316;10000;;19553;6638;827928;208435;833740;114;25.546806422;2022-02-02@16:52:15
v2.0.8;mulimex;316;10000;;19553;6638;827208;208359;833436;112;25.093348964;2022-02-02@16:52:46
v2.0.8-169-ga840170e;mulimex;316;10000;;19553;6638;750988;2292156;9168624;49;10.919057214;2022-02-02@16:53:06
v2.0.8-169-ga840170e;mulimex;316;10000;;19553;6638;755928;2292301;9169204;49;10.955130151;2022-02-02@16:53:22
v2.0.8-169-ga840170e;mulimex;316;10000;;19553;6638;753316;2290486;9161944;49;10.939504130;2022-02-02@16:53:37
v2.0.8-169-ga840170e;mulimex;316;10000;;19553;6638;748152;2294324;9177296;49;10.951741412;2022-02-02@16:53:53
v2.0.8-169-ga840170e;mulimex;316;10000;;19553;6638;761156;2294287;9177148;48;10.681507651;2022-02-02@16:54:09
v2.0.8-169-ga840170e;mulimex;316;10000;;19553;6638;714848;2290882;9163528;51;11.406591954;2022-02-02@16:54:25
v2.0.8-169-ga840170e;mulimex;316;10000;;19553;6638;757724;2292931;9171724;50;11.148194111;2022-02-02@16:54:41
v2.0.8-169-ga840170e;mulimex;316;10000;;19553;6638;747348;2291959;9167836;48;10.735578908;2022-02-02@16:54:56
v2.0.8;multi;1000;10000;;20198;7289;1918952;481269;1925076;409;92.556105059;2022-02-02@17:13:54
v2.0.8;multi;1000;10000;;20198;7289;1843856;462455;1849820;382;86.286460690;2022-02-02@17:15:31
v2.0.8;multi;1000;10000;;20198;7289;1844268;462545;1850180;378;85.399383493;2022-02-02@17:17:07
v2.0.8;multi;1000;10000;;20198;7289;1844004;462473;1849892;379;85.629571786;2022-02-02@17:18:43
v2.0.8;multi;1000;10000;;20198;7289;1844360;462601;1850404;379;85.592494014;2022-02-02@17:20:19
v2.0.8;multi;1000;10000;;20198;7289;1848996;463776;1855104;382;86.257385232;2022-02-02@17:21:56
v2.0.8;multi;1000;10000;;20198;7289;1844468;462654;1850616;379;85.630820626;2022-02-02@17:23:32
v2.0.8;multi;1000;10000;;20198;7289;1843652;462489;1849956;383;86.434786348;2022-02-02@17:25:09
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1600112;2518060;10072240;145;32.605450234;2022-02-02@17:25:54
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1592188;2516087;10064348;145;32.613735528;2022-02-02@17:26:32
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1618340;2519680;10078720;148;33.278723247;2022-02-02@17:27:10
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1565452;2522912;10091648;145;32.623061345;2022-02-02@17:27:48
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1602660;2517774;10071096;144;32.345346294;2022-02-02@17:28:26
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1610260;2521498;10085992;146;32.818846131;2022-02-02@17:29:04
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1597260;2516030;10064120;140;31.481242443;2022-02-02@17:29:40
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1585880;2521021;10084084;146;32.821031493;2022-02-02@17:30:18
v2.0.8-191-g68d8716f;multi;1000;10000;;20198;7289;1692088;2543310;10173240;71;16.123901890;2022-02-02@17:30:42
v2.0.8;multi;1000;10000;;20198;7289;1843460;462416;1849664;380;85.784607865;2022-02-02@17:45:42
v2.0.8;multi;1000;10000;;20198;7289;1850944;464319;1857276;379;85.579503223;2022-02-02@17:47:17
v2.0.8;multi;1000;10000;;20198;7289;1843876;462490;1849960;379;85.580077687;2022-02-02@17:48:53
v2.0.8;multi;1000;10000;;20198;7289;1843360;462430;1849720;379;85.565668997;2022-02-02@17:50:29
v2.0.8;multi;1000;10000;;20198;7289;1844668;462667;1850668;377;85.138994632;2022-02-02@17:52:05
v2.0.8;multi;1000;10000;;20198;7289;1844332;462582;1850328;381;85.964141560;2022-02-02@17:53:41
v2.0.8;multi;1000;10000;;20198;7289;1843340;462336;1849344;377;85.104851264;2022-02-02@17:55:16
v2.0.8;multi;1000;10000;;20198;7289;1843688;462493;1849972;382;86.245226556;2022-02-02@17:56:53
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1627992;2523647;10094588;145;32.630990467;2022-02-02@17:57:38
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1518900;2523423;10093692;142;31.916369543;2022-02-02@17:58:15
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1589680;2516197;10064788;143;32.115406140;2022-02-02@17:58:53
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1603032;2523248;10092992;149;33.463930835;2022-02-02@17:59:31
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1482196;2516903;10067612;149;33.562284734;2022-02-02@18:00:10
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1575540;2516748;10066992;144;32.406810002;2022-02-02@18:00:48
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1625412;2523674;10094696;152;34.173149497;2022-02-02@18:01:27
v2.0.8-169-ga840170e;multi;1000;10000;;20198;7289;1630680;2523724;10094896;148;33.246558336;2022-02-02@18:02:06
v2.0.8-191-g68d8716f;multi;1000;10000;;20198;7289;1612280;2543692;10174768;68;15.516767793;2022-02-02@18:06:24
v2.0.8-191-g68d8716f;multi;1000;10000;;20198;7289;1653388;2538169;10152676;97;22.204992100;2022-02-02@18:08:59
v2.0.8-191-g68d8716f;multi;1000;10000;;20198;7289;1553264;2541272;10165088;66;14.963504759;2022-02-02@18:09:19
v2.0.8;imex;1000;10000;;20198;7289;918600;231241;924964;259;58.526293659;2022-02-02@18:22:52
v2.0.8;imex;1000;10000;;20198;7289;918876;231213;924852;343;77.752204003;2022-02-02@18:24:16
v2.0.8;imex;1000;10000;;20198;7289;918492;231189;924756;266;60.169002238;2022-02-02@18:25:22
v2.0.8;imex;1000;10000;;20198;7289;918888;231250;925000;345;78.174168712;2022-02-02@18:26:47
v2.0.8;imex;1000;10000;;20198;7289;918900;231305;925220;257;58.137123733;2022-02-02@18:27:51
v2.0.8;imex;1000;10000;;20198;7289;918292;231088;924352;347;78.644603392;2022-02-02@18:29:16
v2.0.8;imex;1000;10000;;20198;7289;918828;231280;925120;259;58.518265503;2022-02-02@18:30:21
v2.0.8;imex;1000;10000;;20198;7289;918644;231157;924628;342;77.476259405;2022-02-02@18:31:45
v2.0.8-169-ga840170e;imex;1000;10000;;20198;7289;942008;267107;1068428;277;62.290351918;2022-02-02@18:32:55
v2.0.8-169-ga840170e;imex;1000;10000;;20198;7289;938428;266238;1064952;261;58.601389193;2022-02-02@18:33:59
v2.0.8-169-ga840170e;imex;1000;10000;;20198;7289;942736;267297;1069188;256;57.517160365;2022-02-02@18:35:01
v2.0.8-169-ga840170e;imex;1000;10000;;20198;7289;967124;273421;1093684;247;55.539658141;2022-02-02@18:36:02
v2.0.8-169-ga840170e;imex;1000;10000;;20198;7289;959296;271471;1085884;244;54.744832081;2022-02-02@18:37:04
v2.0.8-169-ga840170e;imex;1000;10000;;20198;7289;950444;269168;1076672;245;54.997048778;2022-02-02@18:38:04
v2.0.8-169-ga840170e;imex;1000;10000;;20198;7289;952416;269719;1078876;238;53.396354656;2022-02-02@18:39:10
v2.0.8-169-ga840170e;imex;1000;10000;;20198;7289;950684;269213;1076852;249;55.886498041;2022-02-02@18:40:20
v2.0.8-191-g68d8716f;imex;1000;10000;;20198;7289;1229516;2380248;9520992;39;8.849477868;2022-02-02@18:40:36
v2.0.8-191-g68d8716f;imex;1000;10000;;20198;7289;1166328;2378259;9513036;36;8.160477720;2022-02-02@18:40:49
v2.0.8-191-g68d8716f;imex;1000;10000;;20198;7289;1137688;2378939;9515756;36;8.173673686;2022-02-02@18:41:03
v2.0.8-191-g68d8716f;imex;1000;10000;;20198;7289;1286048;2413111;9652444;41;9.418611016;2022-02-02@18:41:17
v2.0.8-191-g68d8716f;imex;1000;10000;;20198;7289;1188564;2380741;9522964;49;11.154219052;2022-02-02@18:41:33
v2.0.8-191-g68d8716f;imex;1000;10000;;20198;7289;1181600;2379385;9517540;43;9.831544546;2022-02-02@18:41:48
v2.0.8-191-g68d8716f;imex;1000;10000;;20198;7289;1165704;2379113;9516452;46;10.359286424;2022-02-02@18:42:04
v2.0.8-191-g68d8716f;imex;1000;10000;;20198;7289;1144084;2378342;9513368;48;10.856140332;2022-02-02@18:42:20
v2.0.8;single;1000;10000;;20198;7289;43776;12410;49640;247;55.994247859;2022-02-02@18:55:46
v2.0.8;single;1000;10000;;20198;7289;43648;12416;49664;245;55.550156851;2022-02-02@18:56:47
v2.0.8;single;1000;10000;;20198;7289;43720;12388;49552;254;57.434214477;2022-02-02@18:57:49
v2.0.8;single;1000;10000;;20198;7289;43128;12288;49152;250;56.710667003;2022-02-02@18:58:51
v2.0.8;single;1000;10000;;20198;7289;43544;12453;49812;244;55.216580102;2022-02-02@18:59:51
v2.0.8;single;1000;10000;;20198;7289;44020;12536;50144;251;56.787332144;2022-02-02@19:00:52
v2.0.8;single;1000;10000;;20198;7289;44140;12544;50176;255;57.725415078;2022-02-02@19:01:55
v2.0.8;single;1000;10000;;20198;7289;43264;12299;49196;248;56.105100371;2022-02-02@19:03:00
v2.0.8-169-ga840170e;single;1000;10000;;20198;7289;46044;13089;52356;204;45.978549547;2022-02-02@19:03:53
v2.0.8-169-ga840170e;single;1000;10000;;20198;7289;46028;13085;52340;201;45.277937293;2022-02-02@19:04:43
v2.0.8-169-ga840170e;single;1000;10000;;20198;7289;42820;12241;48964;200;45.077595035;2022-02-02@19:05:33
v2.0.8-169-ga840170e;single;1000;10000;;20198;7289;42648;12241;48964;203;45.743033047;2022-02-02@19:06:23
v2.0.8-169-ga840170e;single;1000;10000;;20198;7289;42760;12246;48984;200;45.083305510;2022-02-02@19:07:13
v2.0.8-169-ga840170e;single;1000;10000;;20198;7289;42716;12267;49068;200;45.136407887;2022-02-02@19:08:03
v2.0.8-169-ga840170e;single;1000;10000;;20198;7289;42700;12238;48952;201;45.299410040;2022-02-02@19:08:53
v2.0.8-169-ga840170e;single;1000;10000;;20198;7289;44044;12598;50392;206;46.473973896;2022-02-02@19:09:45
v2.0.8-191-g68d8716f;single;1000;10000;;20198;7289;459124;2119075;8476300;50;11.724118662;2022-02-02@19:10:03
v2.0.8-191-g68d8716f;single;1000;10000;;20198;7289;180564;2118151;8472604;34;7.909926062;2022-02-02@19:10:20
v2.0.8-191-g68d8716f;single;1000;10000;;20198;7289;417388;2120731;8482924;38;8.733552667;2022-02-02@19:10:34
v2.0.8-191-g68d8716f;single;1000;10000;;20198;7289;363320;2119850;8479400;57;12.946924478;2022-02-02@19:10:52
v2.0.8-191-g68d8716f;single;1000;10000;;20198;7289;278540;2118588;8474352;113;26.059769770;2022-02-02@19:11:23
v2.0.8-191-g68d8716f;single;1000;10000;;20198;7289;246504;2118661;8474644;102;23.561329241;2022-02-02@19:11:52
v2.0.8-191-g68d8716f;single;1000;10000;;20198;7289;263576;2118704;8474816;54;12.555825441;2022-02-02@19:12:09
v2.0.8-191-g68d8716f;single;1000;10000;;20198;7289;220484;2116832;8467328;71;16.439284499;2022-02-02@19:12:34
v2.0.8;mulimex;1000;10000;;20198;7289;2711616;679490;2717960;389;87.851509232;2022-02-02@19:26:10
v2.0.8;mulimex;1000;10000;;20198;7289;2710504;679224;2716896;396;89.521607717;2022-02-02@19:27:52
v2.0.8;mulimex;1000;10000;;20198;7289;2715028;680241;2720964;386;87.244744526;2022-02-02@19:29:31
v2.0.8;mulimex;1000;10000;;20198;7289;2711880;679523;2718092;387;87.539170004;2022-02-02@19:31:11
v2.0.8;mulimex;1000;10000;;20198;7289;2712768;679742;2718968;400;90.444261172;2022-02-02@19:32:54
v2.0.8;mulimex;1000;10000;;20198;7289;2710560;679180;2716720;398;89.803752427;2022-02-02@19:34:36
v2.0.8;mulimex;1000;10000;;20198;7289;2711672;679460;2717840;386;87.187275054;2022-02-02@19:36:15
v2.0.8;mulimex;1000;10000;;20198;7289;2711592;679398;2717592;394;89.032442627;2022-02-02@19:37:57
v2.0.8-169-ga840170e;mulimex;1000;10000;;20198;7289;2479780;2772503;11090012;175;39.339667844;2022-02-02@19:38:51
v2.0.8-169-ga840170e;mulimex;1000;10000;;20198;7289;2471832;2781643;11126572;189;42.543192806;2022-02-02@19:39:38
v2.0.8-169-ga840170e;mulimex;1000;10000;;20198;7289;2512788;2781386;11125544;187;41.961281081;2022-02-02@19:40:26
v2.0.8-169-ga840170e;mulimex;1000;10000;;20198;7289;2438388;2783094;11132376;194;43.588668140;2022-02-02@19:41:15
v2.0.8-169-ga840170e;mulimex;1000;10000;;20198;7289;2499408;2775849;11103396;175;39.285009320;2022-02-02@19:42:00
v2.0.8-169-ga840170e;mulimex;1000;10000;;20198;7289;2419224;2781780;11127120;181;40.621440667;2022-02-02@19:42:46
v2.0.8-169-ga840170e;mulimex;1000;10000;;20198;7289;2508500;2782415;11129660;194;43.484794727;2022-02-02@19:43:34
v2.0.8-169-ga840170e;mulimex;1000;10000;;20198;7289;2535668;2779466;11117864;188;42.257747500;2022-02-02@19:44:22
